bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
150,OK,75.200,0.44,15700.49999281764
151,OK,100.700,0.44,15917.399956379086
152,OK,125.700,0.44,15747.800003737211
153,OK,114.300,0.44,15935.699979308993
154,OK,221.000,0.44,15739.900001790375
155,OK,214.500,0.44,15664.90001277998
156,OK,216.000,0.44,15546.39998357743
157,OK,88.300,0.44,15945.499995723367
158,OK,864.600,0.44,14543.000026606023
159,OK,116.300,0.44,15702.400007285178
160,OK,147.400,0.44,15749.700018204749
161,OK,135.100,0.44,15764.000010676682
162,OK,136.200,0.44,15719.000017270446
163,OK,134.700,0.44,15755.899948999286
164,OK,91.300,0.44,15852.899989113212
165,OK,95.100,0.44,15848.200011532754
166,OK,81.600,0.44,15895.400021690875
167,OK,106.200,0.44,15833.700017537922
168,OK,102.000,0.44,15841.899963561445
169,OK,143.500,0.44,15793.300000950694
170,OK,82.800,0.44,15836.300037335604
171,OK,70.600,0.44,16116.400016471744
172,OK,212.600,0.44,15397.900016978383
173,OK,69.600,0.44,15899.699996225536
174,OK,63.500,0.44,16130.400006659329
175,OK,146.000,0.44,15690.500033088028
176,OK,118.500,0.44,15657.800016924739
177,OK,87.200,0.44,15849.900024477392
178,OK,81.700,0.44,15877.400001045316
179,OK,87.400,0.44,15934.60002914071
180,OK,108.000,0.44,16083.299997262657
181,OK,241.600,0.44,15607.999986968935
182,OK,294.400,0.44,15479.90000108257
183,OK,184.200,0.44,15705.699974205345
184,OK,354.200,0.44,15134.199988096952
185,OK,122.200,0.44,15866.70003598556
186,OK,140.700,0.44,15703.799959737808
187,OK,70.500,0.44,15925.400017295033
188,OK,105.400,0.44,15830.500051379204
189,OK,141.000,0.44,15770.30000044033
190,OK,124.200,0.44,15812.300029210746
191,OK,88.200,0.44,15858.399972785264
192,OK,67.200,0.44,15852.099983021617
193,OK,70.100,0.44,15938.399999868125
194,OK,63.600,0.44,15943.500038702041
195,OK,76.500,0.44,15896.799974143505
196,OK,82.200,0.44,15745.499986223876
197,OK,79.500,0.44,15893.900010269135
198,OK,66.700,0.44,15915.39999935776
199,OK,60.400,0.44,15864.600019995123
200,OK,94.700,0.44,15848.70001534
201,OK,109.400,0.44,15718.5000134632
202,OK,93.900,0.44,15851.999982260168
203,OK,72.500,0.44,15872.800024226308
204,OK,106.200,0.44,15846.199996303767
205,OK,121.100,0.44,15816.600003745407
206,OK,106.300,0.44,15822.600049432367
207,OK,100.500,0.44,15960.099990479648
208,OK,109.000,0.44,16273.399989586323
209,OK,333.000,0.44,15635.700023267418
210,OK,81.800,0.44,15409.099985845387
211,OK,136.500,0.44,15862.900007050484
212,OK,131.900,0.44,14986.099966336042
213,OK,94.100,0.44,15855.000005103648
214,OK,105.500,0.44,15824.200003407896
215,OK,72.500,0.44,15874.900040216744
216,OK,121.600,0.44,15789.899975061417
217,OK,71.500,0.44,15899.299993179739
218,OK,91.300,0.44,15842.100023292005
219,OK,105.500,0.44,15840.599953662604
220,OK,116.100,0.44,15848.300012294203
221,OK,91.700,0.44,15891.399991232902
222,OK,97.100,0.44,15792.700054589659
223,OK,68.800,0.44,15911.499969661236
224,OK,69.900,0.44,15914.699994027615
225,OK,94.500,0.44,15820.59997599572
226,OK,74.900,0.44,15845.69999249652
227,OK,84.100,0.44,15857.899968978018
228,OK,67.800,0.44,15918.600023724139
229,OK,93.700,0.44,15976.399998180568
230,OK,129.300,0.44,15708.599996287376
231,OK,137.900,0.44,15806.499985046685
232,OK,130.100,0.44,15978.300012648106
233,OK,108.000,0.44,15591.400035191327
234,OK,98.500,0.44,15834.699966944754
235,OK,85.400,0.44,15806.699986569583
236,OK,93.900,0.44,15851.199976168573
237,OK,96.500,0.44,15880.700026173145
238,OK,68.000,0.44,15861.799998674542
239,OK,68.600,0.44,15937.899996060878
240,OK,70.700,0.44,15916.500007733703
241,OK,68.100,0.44,15871.10001128167
242,OK,78.100,0.44,15898.399986326694
243,OK,90.900,0.44,15870.500006712973
244,OK,64.100,0.44,15876.79999647662
245,OK,115.000,0.44,15844.699984882027
246,OK,79.700,0.44,15858.199971262366
247,OK,138.700,0.44,15808.80000256002
248,OK,64.200,0.44,15900.200000032783
249,OK,71.700,0.44,15846.499998588115
250,OK,57.600,0.44,15907.099994365126
251,OK,69.300,0.44,15875.29998505488
252,OK,58.900,0.44,15864.600019995123
253,OK,59.400,0.44,15994.200017303228
254,OK,63.900,0.44,15936.19998311624
255,OK,148.300,0.44,15679.200005251914
256,OK,100.800,0.44,15862.10000095889
257,OK,68.100,0.44,15897.999983280897
258,OK,76.500,0.44,15851.999982260168
259,OK,88.200,0.44,15880.599967204034
260,OK,67.700,0.44,15864.399960264564
261,OK,67.600,0.44,15888.70002888143
262,OK,66.300,0.44,15937.69999453798
263,OK,80.700,0.44,15761.599992401898
264,OK,54.900,0.44,15949.000022374094
265,OK,44.100,0.44,15938.700002152473
266,OK,62.600,0.44,15848.70001534
267,OK,50.800,0.44,15914.199990220368
268,OK,52.100,0.44,15965.700033120811
269,OK,54.000,0.44,16093.399957753718
270,OK,73.600,0.44,15655.199997127056
271,OK,143.000,0.44,16047.799959778786
272,OK,70.200,0.44,15750.599966850132
273,OK,80.600,0.44,15815.399994608015
274,OK,70.400,0.44,15772.800019476563
275,OK,51.900,0.44,16231.799963861704
276,OK,53.000,0.44,15734.300017356873
277,OK,53.500,0.44,15802.200010512024
278,OK,49.300,0.44,15930.700057651848
279,OK,53.400,0.44,16218.899982050061
280,OK,66.700,0.44,15769.199992064387
281,OK,76.400,0.44,15843.200031667948
282,OK,80.000,0.44,15762.099996209145
283,OK,110.800,0.44,15852.099983021617
284,OK,61.800,0.44,15819.20002354309
285,OK,52.300,0.44,16163.100022822618
286,OK,255.900,0.44,15415.499976370484
287,OK,312.400,0.44,15563.699998892844
288,OK,96.300,0.44,15860.899991821498
289,OK,124.000,0.44,15794.800012372434
290,OK,99.300,0.44,15812.599973287433
291,OK,105.300,0.44,15839.600004255772
292,OK,100.300,0.44,15858.200029470026
293,OK,98.400,0.44,15833.100012969226
294,OK,76.100,0.44,15924.900013487786
295,OK,104.700,0.44,15766.799973789603
296,OK,102.300,0.44,15844.499983359128
297,OK,118.000,0.44,15815.799997653812
298,OK,190.700,0.44,15738.799993414432
299,OK,82.500,0.44,15883.299987763166
300,OK,131.900,0.44,15813.399979379028
301,OK,109.800,0.44,16760.199971031398
302,OK,140.100,0.44,14598.399982787669
303,OK,93.600,0.44,15800.699999090284
304,OK,79.800,0.44,15864.600019995123
305,OK,88.500,0.44,15878.200007136911
306,OK,69.600,0.44,15917.499957140535
307,OK,57.900,0.44,15866.699977777898
308,OK,54.000,0.44,15958.700038027018
309,OK,145.700,0.44,16158.799990080297
310,OK,388.600,0.44,15058.799996040761
311,OK,267.200,0.44,15346.199972555041
312,OK,88.000,0.44,16013.299988117069
313,OK,150.400,0.44,15651.69997047633
314,OK,105.300,0.44,15844.600042328238
315,OK,65.000,0.44,15881.999977864325
316,OK,74.500,0.44,15861.699997913092
317,OK,80.300,0.44,15919.599973130971
318,OK,73.600,0.44,15830.200049094856
319,OK,66.000,0.44,15903.999970760196
320,OK,69.600,0.44,15866.199973970652
321,OK,69.400,0.44,15812.699974048883
322,OK,60.500,0.44,15935.700037516654
323,OK,80.300,0.44,15887.20001745969
324,OK,66.900,0.44,15884.599997662008
325,OK,53.400,0.44,15906.39998903498
326,OK,64.600,0.44,15914.899995550513
327,OK,66.200,0.44,15850.800031330436
328,OK,68.500,0.44,15878.000005614012
329,OK,63.000,0.44,15950.399974826723
330,OK,69.600,0.44,15848.200011532754
331,OK,63.600,0.44,15910.800022538751
332,OK,61.700,0.44,15897.200035396963
333,OK,69.400,0.44,15974.899986758828
334,OK,87.300,0.44,15863.60001238063
335,OK,89.000,0.44,15842.300024814904
336,OK,447.700,0.44,15444.800024852157
337,OK,76.000,0.44,15871.400013566017
338,OK,95.500,0.44,15790.99998343736
339,OK,83.600,0.44,15877.600002568215
340,OK,78.600,0.44,15892.199997324497
341,OK,79.500,0.44,15889.599977526814
342,OK,72.300,0.44,15916.100004687905
343,OK,65.500,0.44,15908.500005025417
344,OK,72.200,0.44,15784.500050358474
345,OK,70.200,0.44,15910.100017208606
346,OK,95.200,0.44,15832.200006116182
347,OK,96.600,0.44,15881.699975579977
348,OK,79.600,0.44,15888.69997067377
349,OK,97.900,0.44,15894.999960437417
350,OK,72.000,0.44,15829.999989364296
351,OK,76.300,0.44,15870.100003667176
352,OK,69.000,0.44,15873.000025749207
353,OK,82.600,0.44,15897.199977189302
354,OK,67.600,0.44,15831.800003070384
355,OK,84.200,0.44,15971.600019838661
356,OK,76.000,0.44,15790.79998191446
357,OK,81.400,0.44,15867.199981585145
358,OK,76.000,0.44,15914.399991743267
359,OK,94.900,0.44,15851.80003894493
360,OK,66.100,0.44,16001.40001391992
361,OK,214.200,0.44,15478.999994229525
362,OK,271.300,0.44,15686.099999584258
363,OK,110.100,0.44,15892.099996563047
364,OK,158.000,0.44,15688.900020904839
365,OK,107.900,0.44,15910.79996433109
366,OK,69.100,0.44,15828.500036150217
367,OK,59.900,0.44,15975.199989043176
368,OK,78.700,0.44,15819.199965335429
369,OK,56.400,0.44,15899.299993179739
370,OK,68.400,0.44,15903.799969237298
371,OK,73.700,0.44,15905.799984466285
372,OK,64.000,0.44,15841.800021007657
373,OK,67.100,0.44,15963.300014846027
374,OK,92.700,0.44,15794.400009326637
375,OK,69.400,0.44,15906.100044958293
376,OK,69.700,0.44,15887.000015936792
377,OK,65.800,0.44,15871.500014327466
378,OK,72.600,0.44,15916.300006210804
379,OK,93.000,0.44,15822.699991986156
380,OK,72.700,0.44,15870.90000975877
381,OK,62.600,0.44,15937.69999453798
382,OK,78.300,0.44,15994.400018826127
383,OK,107.700,0.44,15862.700005527586
384,OK,122.300,0.44,15965.500031597912
385,OK,110.100,0.44,15566.200017929077
386,OK,80.500,0.44,16106.099996250123
387,OK,405.400,0.44,15110.79998454079
388,OK,90.800,0.44,15893.30000570044
389,OK,102.100,0.44,15794.999955687672
390,OK,76.100,0.44,15922.499995213002
391,OK,81.300,0.44,15814.099984709173
392,OK,54.600,0.44,15906.099986750633
393,OK,58.300,0.44,15909.40001187846
394,OK,60.900,0.44,15972.499968484044
395,OK,75.700,0.44,15819.900028873235
396,OK,85.200,0.44,15873.500029556453
397,OK,102.300,0.44,15850.000025238842
398,OK,82.700,0.44,15914.299990981817
399,OK,76.300,0.44,15919.000026769936
400,OK,93.700,0.44,15809.900010935962
401,OK,112.600,0.44,15697.000024374574
402,OK,103.200,0.44,17061.599995940924
403,OK,124.300,0.44,14833.000022917986
404,OK,126.800,0.44,15490.800025872886
405,OK,102.600,0.44,15849.500021431595
406,OK,95.700,0.44,15896.299970336258
407,OK,134.900,0.44,16013.799991924316
408,OK,135.000,0.44,15609.699999913573
409,OK,103.700,0.44,15834.400022868067
410,OK,142.600,0.44,15685.999998822808
411,OK,113.200,0.44,15886.699955444783
412,OK,121.000,0.44,16336.20000211522
413,OK,125.300,0.44,16449.99999552965
414,OK,165.700,0.44,14579.300011973828
415,OK,197.400,0.44,15750.000020489097
416,OK,133.400,0.44,15684.29998587817
417,OK,107.700,0.44,15894.399955868721
418,OK,179.800,0.44,15635.600022505969
419,OK,75.800,0.44,15852.399985305965
420,OK,79.900,0.44,15877.900004852563
