bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
174,OK,151.000,0.44,15776.899992488325
175,OK,99.300,0.44,15815.099992323667
176,OK,115.200,0.44,15832.899953238666
177,OK,130.600,0.44,15813.600039109588
178,OK,131.000,0.44,15770.09999891743
179,OK,121.400,0.44,15913.200040813535
180,OK,129.100,0.44,15712.499967776239
181,OK,137.100,0.44,15787.100011948496
182,OK,110.300,0.44,15809.500007890165
183,OK,115.800,0.44,15819.20002354309
184,OK,138.900,0.44,16292.500018607825
185,OK,128.800,0.44,45614.30000467226
186,OK,148.100,0.44,17641.899990849197
187,OK,223.600,0.44,15547.099988907576
188,OK,103.600,0.44,15979.199961293489
189,OK,396.600,0.44,15630.599984433502
190,OK,139.400,0.44,17233.800026588142
191,OK,508.600,0.44,13792.600017040968
192,OK,420.400,0.44,14991.900010500103
193,OK,129.300,0.44,15767.700038850307
194,OK,128.400,0.44,15789.899975061417
195,OK,155.100,0.44,15741.800016257912
196,OK,81.600,0.44,15879.899961873889
197,OK,98.300,0.44,15862.500004004687
198,OK,87.400,0.44,15869.700000621378
199,OK,102.700,0.44,15873.79997363314
200,OK,80.900,0.44,15822.499990463257
201,OK,77.800,0.44,15759.69997793436
202,OK,114.700,0.44,15859.400038607419
203,OK,110.000,0.44,15821.799985133111
204,OK,85.900,0.44,15983.59999479726
205,OK,131.700,0.44,15700.999996624887
206,OK,90.600,0.44,15807.700052391738
207,OK,93.200,0.44,15896.199969574809
208,OK,118.100,0.44,15840.000007301569
209,OK,153.700,0.44,15452.899970114231
210,OK,124.700,0.44,15783.699986059219
211,OK,123.400,0.44,15854.7000028193
212,OK,104.200,0.44,15857.59996669367
213,OK,91.800,0.44,15796.600026078522
214,OK,75.500,0.44,15885.400003753603
215,OK,120.200,0.44,15759.599977172911
216,OK,75.000,0.44,15925.69996137172
217,OK,95.800,0.44,15843.00003014505
218,OK,66.100,0.44,15843.400033190846
219,OK,58.900,0.44,15906.899992842227
220,OK,63.300,0.44,15934.199967887253
221,OK,96.300,0.44,15858.899976592511
222,OK,78.100,0.44,15886.700013652444
223,OK,63.000,0.44,15880.199964158237
224,OK,100.300,0.44,15857.80002642423
225,OK,83.800,0.44,15852.799988351762
226,OK,70.400,0.44,15930.19999563694
227,OK,78.000,0.44,15842.9000293836
228,OK,72.900,0.44,15983.59999479726
229,OK,65.800,0.44,15901.000006124377
230,OK,72.700,0.44,15897.5999802351
231,OK,75.700,0.44,15867.89998691529
232,OK,68.500,0.44,15920.699981506914
233,OK,74.000,0.44,15885.999950114638
234,OK,80.100,0.44,15837.599989026785
