bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
424,OK,85.000,0.44,15839.100000448525
425,OK,103.000,0.44,16109.49996393174
426,OK,78.500,0.44,15556.8000045605
427,OK,75.900,0.44,16000.399948097765
428,OK,76.800,0.44,15760.499984025955
429,OK,88.500,0.44,16165.79998517409
430,OK,92.800,0.44,15622.700040694326
431,OK,85.400,0.44,16160.899947863072
432,OK,96.600,0.44,15656.1000039801
433,OK,112.200,0.44,16032.700019422919
434,OK,110.500,0.44,15883.199987001717
435,OK,144.000,0.44,15778.800006955862
436,OK,133.800,0.44,15482.100017834455
437,OK,127.400,0.44,15895.500022452325
438,OK,130.400,0.44,16158.900049049407
439,OK,172.000,0.44,15489.900019019842
440,OK,173.500,0.44,15759.90003766492
441,OK,98.600,0.44,15926.500025670975
442,OK,128.800,0.44,15833.100012969226
443,OK,124.700,0.44,15530.800039414316
444,OK,159.600,0.44,15748.900012113154
445,OK,103.000,0.44,15758.40002624318
446,OK,72.000,0.44,15969.100000802428
447,OK,70.400,0.44,16051.59998871386
448,OK,87.700,0.44,15693.299996200949
449,OK,83.200,0.44,15882.599982433021
450,OK,93.600,0.44,16149.50003568083
451,OK,123.700,0.44,15687.899955082685
452,OK,146.000,0.44,15783.39998377487
453,OK,144.100,0.44,15788.499964401126
454,OK,120.700,0.44,15819.000022020191
455,OK,137.300,0.44,16176.000004634261
456,OK,202.800,0.44,15243.500005453825
457,OK,138.200,0.44,15664.100006688386
458,OK,72.900,0.44,16229.700006078929
459,OK,79.100,0.44,15838.499995879829
460,OK,112.200,0.44,15607.499983161688
461,OK,93.200,0.44,15858.300030231476
462,OK,75.000,0.44,15829.3999847956
463,OK,54.800,0.44,15880.100021604449
464,OK,48.400,0.44,16432.699980214238
465,OK,57.000,0.44,15765.600022859871
466,OK,65.500,0.44,15952.29998929426
467,OK,88.700,0.44,15861.499996390194
468,OK,96.500,0.44,15880.499966442585
469,OK,109.500,0.44,15834.899968467653
470,OK,150.500,0.44,15601.29999415949
471,OK,113.600,0.44,15890.09998133406
472,OK,143.400,0.44,15581.89996285364
473,OK,96.200,0.44,15907.799999695271
474,OK,106.300,0.44,15772.800019476563
475,OK,91.000,0.44,15926.400024909526
476,OK,75.300,0.44,15924.800012726337
477,OK,88.200,0.44,16100.899956654757
478,OK,74.600,0.44,15553.299977909774
479,OK,57.000,0.44,15870.300005190074
480,OK,50.500,0.44,16004.19997703284
481,OK,54.900,0.44,16012.899985071272
482,OK,73.400,0.44,16153.89995276928
483,OK,85.300,0.44,15801.100002136081
484,OK,99.200,0.44,15557.100006844848
485,OK,96.000,0.44,16191.400005482137
486,OK,64.500,0.44,15574.100019875914
487,OK,64.900,0.44,16004.800039809197
488,OK,64.400,0.44,15733.899956103414
489,OK,69.300,0.44,15982.499986421317
490,OK,61.400,0.44,16159.099992364645
491,OK,80.700,0.44,15906.000044196844
492,OK,82.400,0.44,15828.899980988353
493,OK,92.000,0.44,15639.499993994832
494,OK,199.000,0.44,15789.800032507628
495,OK,179.400,0.44,15680.500015150756
496,OK,114.000,0.44,15751.500031910837
497,OK,164.600,0.44,15774.199971929193
498,OK,140.200,0.44,15799.999993760139
499,OK,122.600,0.44,15854.400000534952
500,OK,121.900,0.44,15747.400000691414
501,OK,93.500,0.44,15654.899994842708
502,OK,100.800,0.44,15731.399995274842
503,OK,63.900,0.44,16350.9999983944
504,OK,94.000,0.44,15613.700030371547
505,OK,86.500,0.44,15963.500016368926
506,OK,94.600,0.44,15800.599998328835
507,OK,108.400,0.44,16072.100028395653
508,OK,90.900,0.44,15877.500001806766
509,OK,92.900,0.44,15601.29999415949
510,OK,89.700,0.44,15844.40004080534
511,OK,74.700,0.44,16123.600013088435
512,OK,69.200,0.44,15895.000018645078
513,OK,83.900,0.44,15558.700019028038
514,OK,81.800,0.44,15864.700020756572
515,OK,82.600,0.44,15839.999949093908
516,OK,82.300,0.44,15920.199977699667
517,OK,83.100,0.44,15627.300017513335
518,OK,82.800,0.44,15927.700034808367
519,OK,95.000,0.44,15842.59996889159
520,OK,87.400,0.44,16120.699991006404
521,OK,110.500,0.44,15610.500006005168
522,OK,122.100,0.44,15701.800002716482
523,OK,112.800,0.44,15797.700034454465
524,OK,99.100,0.44,15906.799992080778
525,OK,300.600,0.44,15584.599983412772
526,OK,112.700,0.44,16163.299966137856
527,OK,108.200,0.44,15727.600024547428
528,OK,62.800,0.44,15773.30002328381
529,OK,91.800,0.44,16136.600053869188
530,OK,82.800,0.44,15637.599979527295
531,OK,72.400,0.44,16078.999964520335
532,OK,71.900,0.44,15882.499981671572
533,OK,84.200,0.44,15915.199997834861
534,OK,82.900,0.44,15864.600019995123
535,OK,137.500,0.44,15822.699991986156
536,OK,101.700,0.44,15859.999984968454
537,OK,98.800,0.44,15850.899973884225
538,OK,126.100,0.44,15526.900009717792
539,OK,158.000,0.44,16178.500023670495
540,OK,99.700,0.44,15525.80000134185
541,OK,111.400,0.44,15763.700008392334
542,OK,160.200,0.44,15797.600033693016
543,OK,81.400,0.44,15911.200025584549
544,OK,69.100,0.44,15833.600016776472
545,OK,79.500,0.44,15747.199999168515
546,OK,57.300,0.44,16322.999959811568
547,OK,72.800,0.44,15777.59999781847
548,OK,79.200,0.44,15686.400001868606
549,OK,75.500,0.44,15873.000025749207
550,OK,71.800,0.44,15902.500017546117
551,OK,78.700,0.44,15833.600016776472
552,OK,69.800,0.44,15959.800046402961
553,OK,61.500,0.44,15921.799989882857
554,OK,53.400,0.44,16270.699969027191
555,OK,72.500,0.44,15603.900013957173
556,OK,94.400,0.44,16032.900020945817
557,OK,82.000,0.44,15696.499962359667
558,OK,97.200,0.44,16102.700028568506
559,OK,93.900,0.44,15851.69997997582
560,OK,95.600,0.44,15604.40001776442
561,OK,86.300,0.44,15826.29996119067
562,OK,61.200,0.44,15893.000003416091
563,OK,57.700,0.44,16149.799979757518
564,OK,58.800,0.44,15611.900016665459
565,OK,70.800,0.44,15952.39999005571
566,OK,70.200,0.44,16056.699969340116
567,OK,66.000,0.44,15765.80002438277
568,OK,100.200,0.44,15871.800016611814
569,OK,77.300,0.44,16250.09998679161
570,OK,79.000,0.44,15835.899976082146
571,OK,139.500,0.44,15805.90003868565
572,OK,114.200,0.44,15521.100023761392
573,OK,127.400,0.44,15939.300006721169
574,OK,96.500,0.44,15754.699998069555
575,OK,119.600,0.44,15825.999958906323
576,OK,128.200,0.44,15874.0000333637
577,OK,132.600,0.44,16083.700000308454
578,OK,237.800,0.44,15708.399994764477
579,OK,262.700,0.44,15465.900010894984
580,OK,192.100,0.44,15643.099963199347
581,OK,185.600,0.44,15661.300043575466
582,OK,116.000,0.44,16068.800003267825
583,OK,157.100,0.44,15671.700006350875
584,OK,173.300,0.44,15892.900002654642
585,OK,153.900,0.44,15343.50001020357
586,OK,95.000,0.44,15754.899999592453
587,OK,82.600,0.44,15882.400039117783
588,OK,75.000,0.44,15903.200022876263
589,OK,52.000,0.44,16307.900019455701
