bloco,status,tempo_python_us,tempo_fpga_us,rtt_total_us
432,OK,97.700,0.44,15863.70001314208
433,OK,58.700,0.44,15976.299997419119
434,OK,65.700,0.44,15775.299980305135
435,OK,87.800,0.44,15875.599987339228
436,OK,62.600,0.44,15894.100011792034
437,OK,64.000,0.44,15939.00000443682
438,OK,61.400,0.44,15904.099971521646
439,OK,66.900,0.44,15825.300011783838
440,OK,60.800,0.44,15950.400033034384
441,OK,60.200,0.44,15843.399974983186
442,OK,63.000,0.44,15898.099984042346
443,OK,51.900,0.44,15939.400007482618
444,OK,42.000,0.44,15835.29997151345
445,OK,45.300,0.44,15976.800001226366
446,OK,61.700,0.44,15878.40000865981
447,OK,52.500,0.44,15938.399999868125
448,OK,45.700,0.44,15888.299967627972
449,OK,45.600,0.44,15934.200026094913
450,OK,52.300,0.44,15844.30004004389
451,OK,61.700,0.44,15939.500008244067
452,OK,79.200,0.44,15846.099995542318
453,OK,74.500,0.44,15912.39997651428
454,OK,47.600,0.44,15880.600025411695
455,OK,47.900,0.44,15963.000012561679
456,OK,51.900,0.44,15945.199993439019
457,OK,74.100,0.44,15850.40002828464
458,OK,100.700,0.44,15892.600000370294
459,OK,82.300,0.44,15876.599994953722
460,OK,69.200,0.44,15865.099965594709
461,OK,68.500,0.44,15899.899997748435
462,OK,65.900,0.44,15903.300023637712
463,OK,67.200,0.44,15870.600007474422
464,OK,64.600,0.44,15890.599985141307
465,OK,61.900,0.44,15851.299976930022
466,OK,46.400,0.44,15947.600011713803
467,OK,45.700,0.44,15880.900027696043
468,OK,63.400,0.44,15908.400004263967
469,OK,45.500,0.44,15965.80003388226
470,OK,54.100,0.44,15923.700004350394
471,OK,57.300,0.44,15866.599977016449
472,OK,58.400,0.44,15949.799970258027
473,OK,76.200,0.44,15866.999980062246
474,OK,68.700,0.44,15880.799968726933
475,OK,71.200,0.44,15951.799985487014
476,OK,48.000,0.44,15925.600018817931
477,OK,79.600,0.44,15783.60004350543
478,OK,62.900,0.44,16005.499986931682
479,OK,71.500,0.44,15774.49997421354
480,OK,61.100,0.44,15956.499963067472
481,OK,66.500,0.44,15877.800004091114
482,OK,55.700,0.44,15904.99997837469
483,OK,47.400,0.44,15933.999966364354
484,OK,82.800,0.44,15830.200049094856
485,OK,51.700,0.44,15938.399999868125
486,OK,81.100,0.44,15924.100007396191
487,OK,54.900,0.44,15850.20002676174
488,OK,56.500,0.44,15920.700039714575
489,OK,53.800,0.44,15937.399992253631
490,OK,55.700,0.44,15895.100019406527
491,OK,53.500,0.44,15916.80001001805
492,OK,53.200,0.44,15894.500014837831
493,OK,78.300,0.44,15919.69997389242
494,OK,65.500,0.44,15827.199968043715
495,OK,78.800,0.44,15938.299999106675
496,OK,60.300,0.44,15857.80002642423
497,OK,69.000,0.44,15901.400009170175
498,OK,60.400,0.44,15902.10001450032
499,OK,67.100,0.44,15920.599980745465
500,OK,52.700,0.44,15836.599981412292
501,OK,56.300,0.44,15797.200030647218
502,OK,94.300,0.44,15850.999974645674
503,OK,109.000,0.44,15765.100019052625
504,OK,73.100,0.44,15925.300016533583
505,OK,57.500,0.44,15890.29998285696
506,OK,74.700,0.44,15848.600014578551
507,OK,63.400,0.44,15938.099997583777
508,OK,62.900,0.44,15856.699959840626
509,OK,68.300,0.44,15892.299998085946
510,OK,66.900,0.44,15832.600009161979
511,OK,72.000,0.44,15919.000026769936
512,OK,57.700,0.44,15922.299993690103
513,OK,63.100,0.44,15556.099999230355
514,OK,78.300,0.44,15911.400027107447
515,OK,62.200,0.44,15874.500037170947
516,OK,63.600,0.44,15906.899992842227
517,OK,63.500,0.44,15915.099997073412
518,OK,85.000,0.44,15809.400007128716
519,OK,64.100,0.44,15894.60001559928
520,OK,56.000,0.44,15927.599975839257
521,OK,57.900,0.44,15874.600037932396
522,OK,62.300,0.44,15938.500000629574
523,OK,74.000,0.44,15880.700026173145
524,OK,57.300,0.44,15943.299978971481
525,OK,56.900,0.44,15900.60000307858
526,OK,63.200,0.44,15870.600007474422
527,OK,61.900,0.44,15912.799979560077
528,OK,80.700,0.44,15857.899968978018
529,OK,65.200,0.44,16016.10000943765
530,OK,77.600,0.44,15785.900002811104
531,OK,58.200,0.44,15874.599979724735
532,OK,77.100,0.44,15938.299999106675
533,OK,78.200,0.44,15811.70002464205
534,OK,56.800,0.44,15920.699981506914
535,OK,49.300,0.44,15959.499985910952
536,OK,58.200,0.44,15879.400016274303
537,OK,55.700,0.44,15802.100009750575
538,OK,61.500,0.44,15987.099963240325
539,OK,67.300,0.44,15886.499953921884
540,OK,58.300,0.44,15883.00004368648
541,OK,129.000,0.44,15777.900000102818
542,OK,94.500,0.44,15926.600026432425
543,OK,74.400,0.44,15922.100050374866
544,OK,66.600,0.44,15883.700049016625
545,OK,72.400,0.44,15833.300014492124
546,OK,59.700,0.44,15933.900023810565
547,OK,66.600,0.44,15908.10000197962
548,OK,63.500,0.44,15902.999963145703
549,OK,60.800,0.44,15898.600046057254
550,OK,66.000,0.44,15848.900016862899
551,OK,64.800,0.44,15909.3999536708
552,OK,48.400,0.44,15849.399962462485
553,OK,48.300,0.44,15939.20000595972
554,OK,65.900,0.44,15945.599996484816
555,OK,153.500,0.44,15677.500050514936
556,OK,69.700,0.44,15908.500005025417
557,OK,55.800,0.44,15938.700002152473
558,OK,59.800,0.44,15928.199980407953
559,OK,63.400,0.44,15861.899999435991
560,OK,66.700,0.44,15875.699988100678
561,OK,62.700,0.44,15852.099983021617
562,OK,50.200,0.44,15905.799984466285
563,OK,44.000,0.44,16040.00001680106
564,OK,193.500,0.44,15683.199977502227
565,OK,63.900,0.44,15860.999992582947
566,OK,58.500,0.44,15889.999980572611
567,OK,56.800,0.44,15915.600000880659
568,OK,45.500,0.44,15931.200003251433
569,OK,44.400,0.44,15926.400024909526
570,OK,56.500,0.44,15906.299988273531
571,OK,70.700,0.44,15966.899984050542
572,OK,118.300,0.44,15761.1999893561
573,OK,56.400,0.44,15919.600031338632
574,OK,66.700,0.44,15880.399965681136
